CustomerID,InvoiceCount,TotalRevenue,FirstPurchase,LastPurchase,CustomerType
15311,91,60767.9,2010-12-01 09:41:00,2011-12-09 12:00:00,Repeat customer
15312,4,924.85,2010-12-20 12:51:00,2011-09-25 13:10:00,Repeat customer
15313,1,52.0,2011-08-21 16:02:00,2011-08-21 16:02:00,One-time customer
15314,1,327.97,2011-05-24 14:39:00,2011-05-24 14:39:00,One-time customer
15315,2,570.5,2011-08-15 15:17:00,2011-10-06 12:51:00,Repeat customer
15316,1,165.0,2011-01-17 11:34:00,2011-01-17 11:34:00,One-time customer
15318,1,312.62,2011-12-06 11:30:00,2011-12-06 11:30:00,One-time customer
15319,1,204.5,2011-03-01 12:48:00,2011-03-01 12:48:00,One-time customer
15320,1,267.13,2011-10-26 13:27:00,2011-10-26 13:27:00,One-time customer
15321,3,2748.31,2011-02-21 11:10:00,2011-09-30 09:40:00,Repeat customer
15322,1,679.68,2011-09-15 09:34:00,2011-09-15 09:34:00,One-time customer
15325,1,162.29,2011-08-28 11:55:00,2011-08-28 11:55:00,One-time customer
15326,1,311.71,2011-01-10 11:38:00,2011-01-10 11:38:00,One-time customer
15327,1,208.75,2011-10-18 11:55:00,2011-10-18 11:55:00,One-time customer
15329,3,1049.7,2011-06-21 10:37:00,2011-10-31 15:36:00,Repeat customer
15330,2,714.96,2011-10-10 12:30:00,2011-11-07 17:50:00,Repeat customer
15332,4,1661.06,2010-12-05 12:00:00,2010-12-08 14:43:00,Repeat customer
15333,1,1028.56,2011-05-15 13:27:00,2011-05-15 13:27:00,One-time customer
15334,3,351.67,2011-06-19 13:51:00,2011-07-06 11:22:00,Repeat customer
15335,1,173.97,2011-10-17 12:50:00,2011-10-17 12:50:00,One-time customer
15339,2,574.07,2011-01-25 13:15:00,2011-10-04 12:51:00,Repeat customer
15341,1,2020.52,2011-09-20 09:40:00,2011-09-20 09:40:00,One-time customer
15342,1,406.09,2011-08-02 10:19:00,2011-08-02 10:19:00,One-time customer
15343,1,364.5,2011-09-13 13:55:00,2011-09-13 13:55:00,One-time customer
15344,3,563.94,2011-09-26 14:48:00,2011-12-09 10:45:00,Repeat customer
15345,1,393.54,2011-10-25 11:28:00,2011-10-25 11:28:00,One-time customer
15346,1,252.42000000000002,2011-01-11 11:18:00,2011-01-11 11:18:00,One-time customer
15347,1,201.60000000000002,2010-12-08 15:25:00,2010-12-08 15:25:00,One-time customer
15348,1,158.04,2011-09-28 13:17:00,2011-09-28 13:17:00,One-time customer
15349,2,473.81,2011-06-05 15:46:00,2011-07-04 16:06:00,Repeat customer
15350,1,115.65,2010-12-01 13:33:00,2010-12-01 13:33:00,One-time customer
15351,7,1960.1100000000001,2010-12-05 11:49:00,2011-11-27 12:52:00,Repeat customer
15353,2,777.02,2010-12-07 11:49:00,2011-03-30 12:15:00,Repeat customer
15355,2,277.05,2011-10-17 15:22:00,2011-11-10 13:44:00,Repeat customer
15356,10,2766.5,2010-12-06 14:05:00,2011-11-08 13:11:00,Repeat customer
15358,22,8347.2,2010-12-09 10:04:00,2011-12-05 09:04:00,Repeat customer
15360,1,427.93,2011-10-31 09:35:00,2011-10-31 09:35:00,One-time customer
15361,1,418.92,2010-12-13 09:52:00,2010-12-13 09:52:00,One-time customer
15363,1,326.0,2010-12-02 12:28:00,2010-12-02 12:28:00,One-time customer
15364,2,913.19,2011-03-30 13:39:00,2011-09-05 09:46:00,Repeat customer
15365,7,2314.32,2011-01-28 13:08:00,2011-11-14 08:29:00,Repeat customer
15366,2,602.51,2010-12-16 15:59:00,2011-09-25 15:01:00,Repeat customer
15367,4,1877.59,2011-03-09 13:53:00,2011-10-13 14:13:00,Repeat customer
15368,1,446.94000000000005,2011-11-18 14:42:00,2011-11-18 14:42:00,One-time customer
15370,7,2386.05,2011-01-11 11:32:00,2011-10-30 10:58:00,Repeat customer
15372,1,2007.3999999999999,2011-07-25 16:39:00,2011-07-25 16:39:00,One-time customer
15373,12,2415.91,2010-12-03 14:40:00,2011-12-01 15:05:00,Repeat customer
15374,1,168.0,2011-08-03 09:59:00,2011-08-03 09:59:00,One-time customer
15376,3,1233.3600000000001,2011-05-01 13:45:00,2011-10-30 15:04:00,Repeat customer
15379,7,3703.29,2010-12-16 13:02:00,2011-06-23 13:13:00,Repeat customer
15380,5,1690.2600000000002,2010-12-09 15:01:00,2011-12-01 12:13:00,Repeat customer
15381,2,596.85,2011-03-16 13:44:00,2011-05-10 11:55:00,Repeat customer
15382,6,5955.71,2011-02-17 12:01:00,2011-11-25 10:58:00,Repeat customer
15384,2,642.41,2010-12-15 11:34:00,2011-06-23 10:57:00,Repeat customer
15385,1,316.88,2011-10-30 15:11:00,2011-10-30 15:11:00,One-time customer
15386,1,394.14,2011-06-06 13:47:00,2011-06-06 13:47:00,One-time customer
15388,1,140.54,2011-03-14 13:53:00,2011-03-14 13:53:00,One-time customer
15389,1,500.0,2011-06-20 16:18:00,2011-06-20 16:18:00,One-time customer
15392,4,1535.53,2010-12-14 15:50:00,2011-12-05 11:01:00,Repeat customer
15393,2,231.86,2011-03-03 16:58:00,2011-11-23 16:48:00,Repeat customer
15394,4,2183.54,2010-12-16 12:46:00,2011-11-30 11:49:00,Repeat customer
15395,1,107.45,2011-01-18 12:40:00,2011-01-18 12:40:00,One-time customer
15396,1,288.18,2011-08-19 10:56:00,2011-08-19 10:56:00,One-time customer
15397,1,94.0,2011-02-23 09:25:00,2011-02-23 09:25:00,One-time customer
15398,2,1345.53,2011-09-22 14:56:00,2011-11-23 16:47:00,Repeat customer
15399,3,815.77,2011-09-21 15:57:00,2011-12-08 13:04:00,Repeat customer
15400,5,716.2,2011-03-06 11:27:00,2011-09-08 13:57:00,Repeat customer
15402,2,626.77,2011-05-27 13:32:00,2011-07-14 12:17:00,Repeat customer
15405,1,349.1,2011-06-03 14:44:00,2011-06-03 14:44:00,One-time customer
15406,2,510.71000000000004,2011-02-11 16:19:00,2011-11-08 13:22:00,Repeat customer
15407,4,1056.44,2011-02-07 13:18:00,2011-11-06 11:55:00,Repeat customer
15408,1,267.18,2011-03-20 15:02:00,2011-03-20 15:02:00,One-time customer
15410,8,3450.84,2011-03-23 10:15:00,2011-09-16 14:47:00,Repeat customer
15411,4,1358.88,2011-06-10 12:30:00,2011-11-13 15:19:00,Repeat customer
15412,1,190.53,2011-06-21 15:24:00,2011-06-21 15:24:00,One-time customer
15414,3,774.9000000000001,2011-04-11 13:45:00,2011-11-30 09:50:00,Repeat customer
15415,1,572.8100000000001,2011-01-30 14:13:00,2011-01-30 14:13:00,One-time customer
15416,4,3984.32,2011-03-02 08:41:00,2011-10-06 09:38:00,Repeat customer
15417,1,508.8,2011-09-15 15:26:00,2011-09-15 15:26:00,One-time customer
15419,1,135.86,2011-11-15 09:23:00,2011-11-15 09:23:00,One-time customer
15421,4,950.36,2011-02-02 14:36:00,2011-10-12 09:20:00,Repeat customer
15422,2,97.7,2011-01-20 14:17:00,2011-01-20 16:17:00,Repeat customer
15423,1,43.5,2011-11-01 14:01:00,2011-11-01 14:01:00,One-time customer
15424,2,383.34,2011-03-30 13:00:00,2011-03-30 13:02:00,Repeat customer
15426,5,1447.39,2010-12-05 13:55:00,2011-11-20 15:36:00,Repeat customer
15427,3,1483.14,2011-10-23 14:47:00,2011-11-06 14:29:00,Repeat customer
15428,1,93.78,2011-11-24 16:54:00,2011-11-24 16:54:00,One-time customer
15429,2,397.35,2011-09-25 13:42:00,2011-11-13 12:28:00,Repeat customer
15432,1,171.19,2011-11-16 16:30:00,2011-11-16 16:30:00,One-time customer
15433,2,533.3,2011-03-17 14:12:00,2011-05-10 10:45:00,Repeat customer
15434,5,1041.48,2011-05-23 14:18:00,2011-12-01 13:33:00,Repeat customer
15435,1,149.29,2011-11-17 16:39:00,2011-11-17 16:39:00,One-time customer
15436,3,1122.53,2011-04-19 16:52:00,2011-11-27 16:05:00,Repeat customer
15437,1,200.16,2011-03-22 13:11:00,2011-03-22 13:11:00,One-time customer
15438,1,156.57999999999998,2011-07-31 14:19:00,2011-07-31 14:19:00,One-time customer
15440,3,383.68,2011-05-15 11:30:00,2011-10-16 12:16:00,Repeat customer
15442,1,594.0,2011-04-05 12:24:00,2011-04-05 12:24:00,One-time customer
15443,7,3236.91,2011-01-23 13:25:00,2011-12-08 10:40:00,Repeat customer
15444,2,1418.26,2011-10-30 16:12:00,2011-11-30 17:37:00,Repeat customer
15445,1,113.5,2011-03-20 15:06:00,2011-03-20 15:06:00,One-time customer
15447,1,155.17,2011-01-13 11:26:00,2011-01-13 11:26:00,One-time customer
15448,1,494.64,2011-01-31 10:42:00,2011-01-31 10:42:00,One-time customer
15449,3,974.52,2011-03-23 10:43:00,2011-11-13 15:02:00,Repeat customer
15450,1,429.84,2011-11-09 17:11:00,2011-11-09 17:11:00,One-time customer
15452,3,538.73,2011-03-20 15:21:00,2011-11-10 12:13:00,Repeat customer
15453,7,1388.37,2011-06-05 12:37:00,2011-12-08 10:59:00,Repeat customer
15454,1,179.1,2010-12-12 14:21:00,2010-12-12 14:21:00,One-time customer
15456,3,447.22,2010-12-15 15:34:00,2011-03-01 13:51:00,Repeat customer
15457,1,237.07,2011-03-22 15:31:00,2011-03-22 15:31:00,One-time customer
15458,1,161.64,2011-11-14 13:08:00,2011-11-14 13:08:00,One-time customer
15460,1,216.76,2010-12-20 16:08:00,2010-12-20 16:08:00,One-time customer
15462,3,234.6,2011-06-05 15:36:00,2011-09-06 13:11:00,Repeat customer
15463,1,126.14,2011-11-10 12:57:00,2011-11-10 12:57:00,One-time customer
15464,1,1048.85,2011-01-05 15:56:00,2011-01-05 15:56:00,One-time customer
15465,18,7354.62,2010-12-05 10:12:00,2011-11-20 10:11:00,Repeat customer
15466,1,334.53,2011-09-15 14:08:00,2011-09-15 14:08:00,One-time customer
15467,3,524.88,2011-07-10 14:42:00,2011-11-30 14:17:00,Repeat customer
15468,2,467.51,2011-10-19 13:38:00,2011-10-19 13:49:00,Repeat customer
15469,2,538.55,2011-08-11 16:54:00,2011-10-20 16:21:00,Repeat customer
15471,1,469.48,2011-12-07 14:12:00,2011-12-07 14:12:00,One-time customer
15472,1,371.56,2011-08-18 15:17:00,2011-08-18 15:17:00,One-time customer
15473,7,1771.2,2011-10-10 11:12:00,2011-11-25 15:15:00,Repeat customer
15475,1,454.10999999999996,2011-09-23 15:20:00,2011-09-23 15:20:00,One-time customer
15478,2,1441.42,2011-10-14 11:09:00,2011-10-30 14:19:00,Repeat customer
15480,1,905.5,2011-08-15 14:32:00,2011-08-15 14:32:00,One-time customer
15482,12,11054.96,2010-12-16 10:08:00,2011-11-24 10:46:00,Repeat customer
15483,4,233.81,2011-03-18 12:26:00,2011-07-01 13:07:00,Repeat customer
15484,4,3594.31,2011-09-22 13:31:00,2011-12-08 15:03:00,Repeat customer
15485,3,2575.0,2010-12-01 13:23:00,2011-11-09 14:31:00,Repeat customer
15488,1,91.32000000000001,2011-09-08 10:11:00,2011-09-08 10:11:00,One-time customer
15489,3,1134.28,2011-05-12 12:54:00,2011-11-17 08:53:00,Repeat customer
15491,6,3100.09,2011-04-18 10:04:00,2011-09-05 15:56:00,Repeat customer
15492,2,659.4599999999999,2011-09-26 14:02:00,2011-11-11 14:53:00,Repeat customer
15493,5,2001.8,2011-03-14 11:44:00,2011-11-07 12:04:00,Repeat customer
15494,2,1299.23,2011-08-10 15:29:00,2011-11-18 14:51:00,Repeat customer
15497,2,1262.2,2011-01-24 10:01:00,2011-11-22 11:51:00,Repeat customer
15498,27,13316.4,2010-12-08 12:29:00,2011-12-07 12:48:00,Repeat customer
15500,4,1131.56,2011-09-19 13:47:00,2011-12-01 13:47:00,Repeat customer
15502,12,10384.93,2010-12-05 15:40:00,2011-11-24 12:48:00,Repeat customer
15503,1,147.09,2010-12-12 10:57:00,2010-12-12 10:57:00,One-time customer
15504,1,52.83,2011-09-19 13:45:00,2011-09-19 13:45:00,One-time customer
15505,5,3610.96,2011-07-07 13:33:00,2011-10-18 07:56:00,Repeat customer
15506,3,979.26,2011-07-24 11:45:00,2011-11-17 12:11:00,Repeat customer
15507,1,492.36,2011-06-21 11:19:00,2011-06-21 11:19:00,One-time customer
15508,6,1000.27,2011-04-18 15:31:00,2011-06-03 15:43:00,Repeat customer
15510,1,250.0,2011-01-13 12:10:00,2011-01-13 12:10:00,One-time customer
15511,5,909.23,2011-09-15 15:05:00,2011-11-28 09:43:00,Repeat customer
15512,2,121.0,2010-12-15 12:01:00,2011-07-07 10:20:00,Repeat customer
15513,19,14758.220000000001,2010-12-01 11:22:00,2011-11-06 14:36:00,Repeat customer
15514,11,4139.46,2010-12-10 13:50:00,2011-11-27 14:40:00,Repeat customer
15516,3,62.43,2011-10-24 11:33:00,2011-10-26 10:51:00,Repeat customer
15517,1,267.03,2011-04-20 14:02:00,2011-04-20 14:02:00,One-time customer
15518,8,1942.45,2011-01-11 12:55:00,2011-10-06 13:05:00,Repeat customer
15520,1,343.5,2011-12-08 10:58:00,2011-12-08 10:58:00,One-time customer
15521,8,3000.2,2011-03-30 09:15:00,2011-10-30 13:42:00,Repeat customer
15522,2,398.84,2011-09-13 12:26:00,2011-11-07 11:26:00,Repeat customer
15523,1,412.01000000000005,2011-09-16 16:29:00,2011-09-16 16:29:00,One-time customer
15524,1,440.0,2011-11-15 12:09:00,2011-11-15 12:09:00,One-time customer
15525,3,825.92,2010-12-01 13:17:00,2011-12-07 14:43:00,Repeat customer
15526,2,148.44,2011-11-06 15:01:00,2011-11-06 15:04:00,Repeat customer
15527,8,2429.78,2010-12-20 14:15:00,2011-11-21 12:17:00,Repeat customer
15528,1,229.33,2011-03-30 16:14:00,2011-03-30 16:14:00,One-time customer
15529,11,3995.23,2010-12-08 12:24:00,2011-11-17 11:29:00,Repeat customer
15530,4,1502.35,2011-04-07 11:16:00,2011-11-18 12:25:00,Repeat customer
15531,2,2007.44,2011-11-09 17:47:00,2011-12-01 18:43:00,Repeat customer
15532,4,1580.93,2010-12-16 16:45:00,2011-11-14 14:51:00,Repeat customer
15533,3,807.57,2011-09-11 15:41:00,2011-11-20 15:35:00,Repeat customer
15535,4,536.4,2011-01-16 12:35:00,2011-06-19 16:02:00,Repeat customer
15537,1,110.92,2011-06-29 13:10:00,2011-06-29 13:10:00,One-time customer
15539,1,538.46,2011-12-02 13:36:00,2011-12-02 13:36:00,One-time customer
15540,1,213.3,2011-11-28 13:51:00,2011-11-28 13:51:00,One-time customer
15541,1,85.13000000000001,2011-08-17 14:58:00,2011-08-17 14:58:00,One-time customer
15543,1,127.86,2011-02-24 15:26:00,2011-02-24 15:26:00,One-time customer
15544,9,3546.71,2010-12-02 12:47:00,2011-11-30 16:43:00,Repeat customer
15545,2,292.71999999999997,2010-12-03 17:28:00,2011-10-16 13:24:00,Repeat customer
15547,14,4954.84,2010-12-12 13:26:00,2011-12-02 12:52:00,Repeat customer
15549,3,1693.26,2011-01-27 15:38:00,2011-09-23 16:22:00,Repeat customer
15550,4,575.63,2011-02-11 12:49:00,2011-12-05 15:38:00,Repeat customer
15551,1,436.06,2011-11-03 12:37:00,2011-11-03 12:37:00,One-time customer
15552,1,90.12,2011-05-06 14:47:00,2011-05-06 14:47:00,One-time customer
15553,1,437.23,2011-10-10 14:02:00,2011-10-10 14:02:00,One-time customer
15554,1,217.2,2011-03-07 09:00:00,2011-03-07 09:00:00,One-time customer
15555,16,4805.17,2010-12-05 14:45:00,2011-11-27 16:19:00,Repeat customer
15556,1,279.77,2011-11-15 16:08:00,2011-11-15 16:08:00,One-time customer
15557,1,473.65000000000003,2011-11-11 12:46:00,2011-11-11 12:46:00,One-time customer
15561,4,800.59,2011-05-08 11:38:00,2011-11-28 11:07:00,Repeat customer
15562,1,134.55,2010-12-23 09:55:00,2010-12-23 09:55:00,One-time customer
15563,4,1400.44,2010-12-16 11:27:00,2011-11-17 14:50:00,Repeat customer
15565,2,173.16,2011-09-30 10:44:00,2011-10-20 14:33:00,Repeat customer
15567,1,186.01,2011-11-21 10:48:00,2011-11-21 10:48:00,One-time customer
15568,3,758.29,2011-09-27 14:37:00,2011-12-07 11:27:00,Repeat customer
15569,5,1375.71,2011-01-11 13:26:00,2011-08-28 10:15:00,Repeat customer
15570,12,4165.52,2010-12-05 12:57:00,2011-12-02 14:47:00,Repeat customer
15571,4,650.4300000000001,2011-09-22 13:15:00,2011-11-28 10:02:00,Repeat customer
15572,7,2552.86,2011-03-06 14:44:00,2011-12-05 10:09:00,Repeat customer
15573,2,607.45,2011-09-15 12:16:00,2011-11-08 11:38:00,Repeat customer
15574,4,702.25,2010-12-02 15:46:00,2011-06-15 12:01:00,Repeat customer
15576,1,940.6700000000001,2011-11-02 12:03:00,2011-11-02 12:03:00,One-time customer
15577,3,258.88,2011-02-07 13:32:00,2011-07-11 17:03:00,Repeat customer
15578,1,127.1,2011-06-30 13:03:00,2011-06-30 13:03:00,One-time customer
15579,2,348.6,2011-01-30 12:09:00,2011-10-02 12:45:00,Repeat customer
15581,13,3679.9700000000003,2010-12-08 14:38:00,2011-08-11 09:38:00,Repeat customer
15582,3,682.9100000000001,2011-05-03 13:36:00,2011-11-15 09:55:00,Repeat customer
15584,4,725.11,2011-06-30 16:39:00,2011-11-16 10:55:00,Repeat customer
15585,1,455.3,2011-06-16 08:38:00,2011-06-16 08:38:00,One-time customer
15587,4,913.6800000000001,2010-12-23 09:59:00,2011-10-20 13:37:00,Repeat customer
15589,3,478.53000000000003,2011-02-02 10:46:00,2011-03-29 09:54:00,Repeat customer
15592,1,388.58,2011-10-24 08:59:00,2011-10-24 08:59:00,One-time customer
15593,1,199.8,2011-09-30 11:46:00,2011-09-30 11:46:00,One-time customer
15594,5,1771.78,2011-04-19 10:08:00,2011-11-24 08:53:00,Repeat customer
15596,5,1406.59,2010-12-09 16:10:00,2011-08-31 10:55:00,Repeat customer
15597,1,324.57,2011-11-04 13:26:00,2011-11-04 13:26:00,One-time customer
15598,1,240.68,2011-10-17 16:04:00,2011-10-17 16:04:00,One-time customer
15599,2,761.74,2011-05-19 13:05:00,2011-11-13 11:44:00,Repeat customer
15601,14,6776.56,2010-12-02 10:39:00,2011-11-28 15:15:00,Repeat customer
15602,9,1297.8700000000001,2010-12-06 15:35:00,2011-12-01 14:14:00,Repeat customer
15603,1,48.480000000000004,2011-09-22 10:04:00,2011-09-22 10:04:00,One-time customer
15604,1,216.39,2011-10-18 14:47:00,2011-10-18 14:47:00,One-time customer
15605,5,1198.23,2010-12-01 13:38:00,2011-11-03 14:17:00,Repeat customer
15606,9,2920.16,2011-01-19 12:07:00,2011-10-09 15:47:00,Repeat customer
15607,1,104.76,2011-01-07 12:44:00,2011-01-07 12:44:00,One-time customer
15608,4,1093.68,2011-08-11 09:56:00,2011-11-11 13:20:00,Repeat customer
15609,1,298.48,2011-06-08 13:00:00,2011-06-08 13:00:00,One-time customer
15610,1,112.46000000000001,2011-10-19 10:36:00,2011-10-19 10:36:00,One-time customer
15611,13,1591.45,2011-01-09 11:32:00,2011-11-30 12:36:00,Repeat customer
15612,2,195.15,2011-10-09 12:49:00,2011-11-03 14:52:00,Repeat customer
15615,23,10399.74,2010-12-15 16:21:00,2011-11-29 14:42:00,Repeat customer
15618,4,776.851,2011-07-26 10:13:00,2011-11-07 08:34:00,Repeat customer
15619,1,336.40000000000003,2011-11-29 08:14:00,2011-11-29 08:14:00,One-time customer
15620,3,1553.18,2010-12-16 14:34:00,2011-10-14 12:41:00,Repeat customer
15621,4,1293.03,2011-11-18 11:49:00,2011-12-05 14:01:00,Repeat customer
15622,9,3709.56,2011-03-02 13:42:00,2011-10-27 16:44:00,Repeat customer
15623,1,301.03,2011-07-21 17:26:00,2011-07-21 17:26:00,One-time customer
15624,4,588.13,2011-03-28 13:32:00,2011-08-15 11:38:00,Repeat customer
15625,4,1534.26,2011-04-18 14:01:00,2011-08-28 10:21:00,Repeat customer
15626,2,675.8,2011-01-14 10:10:00,2011-09-26 10:03:00,Repeat customer
15628,9,2870.2400000000002,2010-12-08 09:51:00,2011-12-05 10:24:00,Repeat customer
15630,2,1186.35,2011-05-19 10:16:00,2011-10-25 15:36:00,Repeat customer
15632,8,3285.31,2011-03-10 08:29:00,2011-11-24 09:51:00,Repeat customer
15634,1,243.55,2011-11-22 16:28:00,2011-11-22 16:28:00,One-time customer
15636,2,724.76,2011-03-02 14:50:00,2011-09-11 11:17:00,Repeat customer
15637,1,223.36,2011-10-18 08:28:00,2011-10-18 08:28:00,One-time customer
15639,1,425.32,2011-07-28 14:30:00,2011-07-28 14:30:00,One-time customer
15640,15,12515.66,2010-12-02 15:40:00,2011-12-05 14:35:00,Repeat customer
15641,4,1887.2,2010-12-15 14:45:00,2011-08-26 14:04:00,Repeat customer
15643,3,664.0,2011-03-02 14:34:00,2011-06-01 07:38:00,Repeat customer
15644,4,813.0,2011-03-23 15:37:00,2011-06-26 14:54:00,Repeat customer
15645,1,612.01,2011-11-21 11:55:00,2011-11-21 11:55:00,One-time customer
15646,3,447.64000000000004,2010-12-02 16:59:00,2011-07-05 09:53:00,Repeat customer
15648,2,657.35,2011-03-17 18:59:00,2011-05-19 15:53:00,Repeat customer
15649,2,816.0,2010-12-07 10:06:00,2011-01-07 13:34:00,Repeat customer
15651,3,646.3,2011-03-24 08:56:00,2011-11-03 08:41:00,Repeat customer
15652,1,337.74,2011-09-09 14:22:00,2011-09-09 14:22:00,One-time customer
15653,2,877.4399999999999,2011-08-16 09:50:00,2011-09-08 10:49:00,Repeat customer
15654,2,922.53,2011-11-13 15:15:00,2011-11-30 13:08:00,Repeat customer
15655,1,560.67,2011-04-10 15:25:00,2011-04-10 15:25:00,One-time customer
15656,4,748.5,2011-02-28 15:32:00,2011-10-25 14:56:00,Repeat customer
15657,1,30.0,2011-11-17 12:19:00,2011-11-17 12:19:00,One-time customer
15658,5,1024.1000000000001,2010-12-02 10:53:00,2011-06-02 15:22:00,Repeat customer
15659,1,306.45,2011-10-27 09:23:00,2011-10-27 09:23:00,One-time customer
15660,9,1600.86,2010-12-09 09:49:00,2011-11-14 16:58:00,Repeat customer
15661,2,309.8,2011-01-05 12:32:00,2011-01-26 13:56:00,Repeat customer
15663,1,138.14,2011-08-25 15:50:00,2011-08-25 15:50:00,One-time customer
15664,1,386.43,2011-10-20 10:57:00,2011-10-20 10:57:00,One-time customer
15665,2,2242.01,2011-04-10 15:09:00,2011-06-24 14:57:00,Repeat customer
15667,1,301.32,2011-10-31 10:56:00,2011-10-31 10:56:00,One-time customer
15668,1,76.32000000000001,2011-05-06 10:39:00,2011-05-06 10:39:00,One-time customer
15669,4,684.34,2011-03-21 09:13:00,2011-10-30 16:03:00,Repeat customer
15670,1,173.05,2011-02-16 10:50:00,2011-02-16 10:50:00,One-time customer
15671,7,2657.13,2011-03-14 09:37:00,2011-11-21 12:43:00,Repeat customer
15673,4,2881.02,2011-01-16 16:25:00,2011-09-12 16:12:00,Repeat customer
15674,5,2446.6,2011-03-30 09:19:00,2011-09-27 15:17:00,Repeat customer
15675,3,323.69,2011-03-04 14:21:00,2011-09-19 13:48:00,Repeat customer
15676,3,3435.76,2011-03-01 10:19:00,2011-11-21 12:40:00,Repeat customer
15677,1,657.23,2011-10-21 15:36:00,2011-10-21 15:36:00,One-time customer
15678,1,352.7,2011-10-18 09:25:00,2011-10-18 09:25:00,One-time customer
15679,4,781.28,2011-06-10 08:24:00,2011-11-15 16:19:00,Repeat customer
15680,3,1333.68,2010-12-08 14:43:00,2011-11-30 13:46:00,Repeat customer
15681,5,1426.16,2011-03-04 13:46:00,2011-11-14 16:30:00,Repeat customer
15683,1,193.75,2011-08-14 12:56:00,2011-08-14 12:56:00,One-time customer
15687,9,2993.1,2011-01-13 15:13:00,2011-12-01 08:33:00,Repeat customer
15689,2,254.1,2010-12-13 09:57:00,2011-08-12 09:37:00,Repeat customer
15690,2,239.76,2011-08-31 11:40:00,2011-12-05 15:59:00,Repeat customer
15691,1,136.8,2011-04-01 15:13:00,2011-04-01 15:13:00,One-time customer
15692,1,191.04,2011-11-11 14:12:00,2011-11-11 14:12:00,One-time customer
15694,14,6479.4,2010-12-02 07:49:00,2011-12-09 09:44:00,Repeat customer
15695,2,409.98,2011-03-18 08:31:00,2011-03-18 08:32:00,Repeat customer
15696,8,2736.46,2011-01-17 11:24:00,2011-11-06 14:02:00,Repeat customer
15699,1,309.65,2011-11-22 08:26:00,2011-11-22 08:26:00,One-time customer
15700,2,696.68,2011-06-19 15:36:00,2011-06-20 16:53:00,Repeat customer
15701,4,1542.14,2011-08-21 12:36:00,2011-12-07 14:39:00,Repeat customer
15703,1,211.5,2011-03-20 10:51:00,2011-03-20 10:51:00,One-time customer
15704,4,2293.62,2011-05-08 12:42:00,2011-07-22 13:35:00,Repeat customer
15705,1,143.1,2011-05-22 15:37:00,2011-05-22 15:37:00,One-time customer
15706,4,1060.56,2011-08-15 14:32:00,2011-10-07 10:09:00,Repeat customer
15707,4,945.58,2011-09-14 14:19:00,2011-11-04 14:35:00,Repeat customer
15708,7,3364.2400000000002,2010-12-05 11:12:00,2011-10-30 10:54:00,Repeat customer
15709,1,133.25,2011-03-01 10:38:00,2011-03-01 10:38:00,One-time customer
15712,5,1072.3600000000001,2011-02-25 11:32:00,2011-11-30 14:09:00,Repeat customer
15713,2,356.7,2010-12-08 15:16:00,2011-07-19 13:34:00,Repeat customer
15714,2,330.88,2011-09-23 11:25:00,2011-11-28 11:26:00,Repeat customer
15716,4,1118.81,2010-12-05 12:26:00,2011-07-17 11:59:00,Repeat customer
15717,1,150.3,2011-04-19 13:21:00,2011-04-19 13:21:00,One-time customer
15719,13,5045.61,2011-01-06 12:31:00,2011-11-07 12:29:00,Repeat customer
15720,1,598.73,2011-11-15 14:48:00,2011-11-15 14:48:00,One-time customer
15721,1,507.08,2011-11-28 12:14:00,2011-11-28 12:14:00,One-time customer
15722,5,2222.56,2011-02-22 12:24:00,2011-11-04 11:43:00,Repeat customer
15723,1,203.1,2010-12-10 11:12:00,2010-12-10 11:12:00,One-time customer
15724,2,218.25,2011-02-28 10:40:00,2011-05-22 14:40:00,Repeat customer
15725,1,415.25,2011-11-24 14:51:00,2011-11-24 14:51:00,One-time customer
15727,7,5178.96,2010-12-15 15:47:00,2011-11-23 12:36:00,Repeat customer
15729,1,85.0,2011-05-11 12:36:00,2011-05-11 12:36:00,One-time customer
15730,3,1120.88,2011-05-17 12:43:00,2011-10-05 12:31:00,Repeat customer
15732,2,294.12,2010-12-02 15:00:00,2011-05-11 14:24:00,Repeat customer
15733,1,162.3,2011-03-02 09:05:00,2011-03-02 09:05:00,One-time customer
15734,2,1339.45,2011-05-23 14:59:00,2011-08-17 10:50:00,Repeat customer
15737,8,1205.1200000000001,2011-04-11 10:01:00,2011-11-25 11:21:00,Repeat customer
15738,16,4812.42,2010-12-02 12:50:00,2011-11-21 08:26:00,Repeat customer
15739,1,449.12,2011-10-04 13:42:00,2011-10-04 13:42:00,One-time customer
15740,1,154.88,2011-10-21 14:29:00,2011-10-21 14:29:00,One-time customer
15743,4,784.46,2011-06-08 10:14:00,2011-11-23 17:19:00,Repeat customer
15744,1,34.8,2011-09-23 09:52:00,2011-09-23 09:52:00,One-time customer
15745,4,1094.59,2011-04-17 13:04:00,2011-11-20 13:45:00,Repeat customer
15746,1,196.88,2011-07-28 15:21:00,2011-07-28 15:21:00,One-time customer
15747,3,974.04,2011-06-20 11:30:00,2011-11-27 12:26:00,Repeat customer
15748,1,149.31,2011-10-30 12:51:00,2011-10-30 12:51:00,One-time customer
15749,3,44534.3,2011-01-11 12:55:00,2011-04-18 13:20:00,Repeat customer
15750,8,2465.48,2010-12-08 10:36:00,2011-12-07 12:34:00,Repeat customer
15752,7,2637.38,2010-12-02 09:43:00,2011-10-31 11:37:00,Repeat customer
